Dataset,Model,outlier_mode,scaler,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
data_CICIoT2023.csv,OCSVM,cluster,StandardScaler,98.49246231155779,99.9118554429264,99.62857142857143,0.93061050219379,0.9980921631934253,0.9961915922074117,1.0,0.0010707378387451172,0.04132699966430664
data_CICIoT2023.csv,LOF,cluster,StandardScaler,98.98673635786638,99.94058780047914,99.7,0.944308704215484,0.9984584893195332,0.9969217238346526,1.0,0.0007703304290771484,0.03825807571411133
data_CICIoT2023.csv,DeepSVDD,cluster,StandardScaler,98.99497487437186,99.94121969140338,99.8,0.963191814883504,0.9989717978848414,0.9979457079970653,1.0,0.17619562149047852,0.003100872039794922
data_CICIoT2023.csv,HBOS,cluster,StandardScaler,97.98994974874373,99.88250844470554,99.62857142857143,0.93061050219379,0.9980921631934253,0.9961915922074117,1.0,0.004840373992919922,0.014197111129760742
data_CICIoT2023.csv,PCA,cluster,StandardScaler,99.49748743718592,99.97060120535059,99.77142857142857,0.9578306874826897,0.9988250844470554,0.9976529265072612,1.0,0.0009670257568359375,0.010551929473876953
data_CICIoT2023.csv,LODA,cluster,StandardScaler,95.42352255321602,99.81579010208267,78.21428571428571,0.26548980772584063,0.874122988031366,0.9964245389537072,0.7785619761799736,0.009511709213256836,0.0422368049621582
data_CICIoT2023.csv,ECOD,cluster,StandardScaler,3.9420747318418297,91.13692321792335,21.928571428571427,-0.29809591976343314,0.3596953719976567,0.8852364475201846,0.22570210263196588,0.0018854141235351562,0.10047626495361328
data_CICIoT2023.csv,COPOD,cluster,StandardScaler,2.007057785619762,90.42420394914501,24.985714285714288,-0.27547192599621967,0.3998171219567951,0.8978439425051334,0.2571680635200706,0.001245260238647461,0.09039759635925293
data_CICIoT2023.csv,AutoEncoder,cluster,StandardScaler,99.49748743718592,99.97060120535059,99.65714285714286,0.9361114249504118,0.9982386613826509,0.9964835164835165,1.0,0.07225227355957031,0.31797146797180176
data_CICIoT2023.csv,DevNet,cluster,StandardScaler,10.638806442150466,92.80733443632533,2.6714285714285713,-0.24225571103932814,0.0,0.0,0.0,0.07057476043701172,0.09305596351623535
data_CICIoT2023.csv,LUNAR,cluster,StandardScaler,99.49748743718592,99.97060120535059,99.64285714285714,0.9333646132048461,0.9981654069127467,0.9963375329622033,1.0,0.629582405090332,0.03781294822692871
data_CICIoT2023.csv,AE1SVM,cluster,StandardScaler,99.49748743718592,99.97060120535059,99.72857142857143,0.9497382176325538,0.9986050950737831,0.9972140762463343,1.0,0.9173951148986816,0.43818020820617676
data_CICIoT2023.csv,ALAD,cluster,StandardScaler,71.08661229984654,98.84633620251526,42.142857142857146,0.10751973855464547,0.5775969962453067,0.9935414424111948,0.4071460079400088,4.133688688278198,0.009089231491088867
data_CICIoT2023.csv,CBLOF,global,StandardScaler,98.72858450438808,99.92409791043528,99.45714285714286,0.9000576452253262,0.9972116231288524,0.9944387531099078,1.0,0.020463943481445312,0.00760340690612793
data_CICIoT2023.csv,KNN,global,StandardScaler,99.36639207451677,99.96302800177558,99.61428571428571,0.9299764342985266,0.9980171844018507,0.996042216358839,1.0,0.0006706714630126953,0.5026655197143555
data_CICIoT2023.csv,IForest,global,StandardScaler,99.26829268292683,99.9558693733451,99.65714285714286,0.937986833453867,0.9982371088585279,0.9964804223493181,1.0,0.11463713645935059,0.2143864631652832
data_CICIoT2023.csv,OCSVM,global,StandardScaler,98.29002674132701,99.89694853996971,99.4,0.8889530252704169,0.996919014084507,0.9938569548047389,1.0,0.000997781753540039,0.03903913497924805
data_CICIoT2023.csv,LOF,global,StandardScaler,98.96807193237494,99.93853838201396,99.54285714285714,0.9164861370942673,0.9976508589047131,0.9953127288706606,1.0,0.0007517337799072266,0.03680682182312012
data_CICIoT2023.csv,DeepSVDD,global,StandardScaler,99.51219512195122,99.97057525378844,99.65714285714286,0.937986833453867,0.9982371088585279,0.9964804223493181,1.0,0.18527913093566895,0.003087282180786133
data_CICIoT2023.csv,HBOS,global,StandardScaler,98.78048780487805,99.92647058823529,99.61428571428571,0.9299764342985266,0.9980171844018507,0.996042216358839,1.0,0.004728794097900391,0.015477657318115234
data_CICIoT2023.csv,PCA,global,StandardScaler,99.26829268292683,99.9558693733451,99.67142857142856,0.9406433630207848,0.9983104385513847,0.9966265767087122,1.0,0.0010461807250976562,0.014494657516479492
data_CICIoT2023.csv,LODA,global,StandardScaler,95.73915540479908,99.69140369651107,88.9857142857143,0.40024687862073666,0.940004668897362,0.9973579920739762,0.8888888888888888,0.009685277938842773,0.04660439491271973
data_CICIoT2023.csv,ECOD,global,StandardScaler,30.375563093379277,95.26962638309885,8.557142857142857,-0.06677733201530657,0.1177119228118539,0.9282608695652174,0.06284032376747609,0.0014920234680175781,0.10079216957092285
data_CICIoT2023.csv,COPOD,global,StandardScaler,5.690267233798166,91.08346694871219,10.9,-0.3640937253616901,0.18926296633303002,0.8106904231625836,0.10713760117733628,0.0012235641479492188,0.09060859680175781
data_CICIoT2023.csv,AutoEncoder,global,StandardScaler,99.51219512195122,99.97057525378844,99.62857142857143,0.9326534277823064,0.9980904817861339,0.9961882421932268,1.0,0.06970763206481934,0.31812143325805664
data_CICIoT2023.csv,DevNet,global,StandardScaler,10.129830040022256,91.11773083059629,2.7142857142857144,-0.27623940389461216,0.001759014951627089,0.2222222222222222,0.0008830022075055188,0.07530641555786133,0.09279894828796387
data_CICIoT2023.csv,LUNAR,global,StandardScaler,99.26829268292683,99.9558693733451,99.52857142857144,0.9137665738310763,0.997577626073552,0.9951669595782073,1.0,0.7716991901397705,0.04967665672302246
data_CICIoT2023.csv,AE1SVM,global,StandardScaler,98.78048780487805,99.92647058823529,99.64285714285714,0.935323541134503,0.9981637899375688,0.9963343108504399,1.0,0.5716428756713867,0.42004895210266113
data_CICIoT2023.csv,ALAD,global,StandardScaler,59.18419210682173,97.74026315487518,13.228571428571428,0.024359037632598533,0.19464333068151682,0.9825970548862115,0.10802060338484179,4.21967625617981,0.01060342788696289
data_BoTIoT.csv,CBLOF,local,StandardScaler,87.48153950502333,96.91894941721935,74.95714285714286,0.3955252134236035,0.8402151125695014,0.9800127578141612,0.7353222718570517,0.026183128356933594,0.005406856536865234
data_BoTIoT.csv,KNN,local,StandardScaler,88.89907449060367,97.34492949514737,70.38571428571429,0.36005667781677586,0.8049308365484145,0.9811883459509062,0.6823548181238035,0.0019774436950683594,0.5327229499816895
data_BoTIoT.csv,IForest,local,StandardScaler,83.5171972478824,96.60693893316683,55.15714285714286,0.23120068452459577,0.6729867694551517,0.9696787751425998,0.51531589023612,0.12196922302246094,0.22595667839050293
